ModelDir,ModelName,FewShotClassifier,Way,Shot,Query,Accuracy,BayesThreshold,Average,Std,AverageOutlier,StdOutlier,MeanBetween
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,20,5,10,0.96667,0.8284148012512755,0.946019597286577,0.03542945006915887,0.5610550528067522,0.13986889304920266,0.38496454447982487
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,22,5,10,0.9647272727272728,0.8289274381364317,0.9462080129016088,0.03499325392885391,0.5616045502697742,0.13959884563179356,0.38460346263183465
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,24,5,10,0.9630166666666666,0.8289957022363117,0.9464572656026925,0.034817591814961496,0.5622749058451407,0.139907502049163,0.3841823597575518
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,26,5,10,0.9599384615384615,0.8303421068507615,0.9468766087394501,0.034204316864478404,0.5610228526913987,0.1404046142647904,0.3858537560480514
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,28,5,10,0.9583,0.8296650472553635,0.9466584833099143,0.03416548224956795,0.5621408566702666,0.14000842411301945,0.3845176266396477
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,30,5,10,0.95444,0.8304872000022707,0.9471373677594283,0.033844132213722386,0.5622308927345345,0.14031269550253359,0.3849064750248937
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,32,5,10,0.95409375,0.8302291396895272,0.9472143449369758,0.033716936350885976,0.5616595045785011,0.13993146592920405,0.38555484035847465
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,34,5,10,0.9520470588235294,0.8304536530735269,0.9472686917283568,0.033476914904061864,0.5614055967938125,0.14001442182876447,0.3858630949345443
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,36,5,10,0.9496944444444444,0.8312553404923061,0.9474740985284416,0.033119375949057624,0.5617636511095789,0.14000588738322003,0.3857104474188626
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_5_1124_103558_AdvLoss.pth,Prototypical,38,5,10,0.947878947368421,0.8314548270765473,0.9476336053157951,0.03294491538037308,0.5613088177613621,0.14020682782199975,0.386324787554433
