ModelDir,ModelName,FewShotClassifier,Way,Shot,Query,Accuracy,BayesThreshold,Average,Std,AverageOutlier,StdOutlier,MeanBetween
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,14,5,10,0.9722857142857143,0.8383526588343323,0.9482798830152014,0.034580131669987885,0.5816803042369083,0.13837465188769882,0.3665995787782931
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,16,5,10,0.9692875,0.8392811757913936,0.9485434495583189,0.033870092899451545,0.5806602095465753,0.13928996809727728,0.36788324001174366
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,18,5,10,0.9659777777777778,0.8388081392003587,0.9487565148649821,0.03365341611433441,0.5798313413557771,0.13892045779804757,0.36892517350920506
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,20,5,10,0.96398,0.8385171986482026,0.9489884716106274,0.03347507563456867,0.57952478798201,0.1389103115087486,0.36946368362861737
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,22,5,10,0.9615363636363636,0.8390050686292205,0.9491852771447032,0.03307028499175654,0.579919073361321,0.13881204996208274,0.36926620378338226
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,24,5,10,0.9598166666666667,0.839246288985657,0.9495134158628072,0.03286194696811549,0.5803852737165043,0.1391716221631083,0.36912814214630296
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,26,5,10,0.9560692307692308,0.8399952772322682,0.9497537745701771,0.03242473394839591,0.5795848744073278,0.13953910585838333,0.3701689001628493
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,28,5,10,0.9531428571428572,0.8403621971089777,0.9497297309942061,0.032083867390442146,0.5804822308224518,0.1391430743659003,0.36924750017175434
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,30,5,10,0.94986,0.8409592870288785,0.9500767530315575,0.03181031399540098,0.5804114875075703,0.1395566458358956,0.36966526552398715
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,32,5,10,0.94978125,0.8404478249388351,0.9501215404369547,0.031774962736483975,0.5800139224181304,0.13910072977206445,0.3701076180188243
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,34,5,10,0.9467058823529412,0.8407367443658562,0.9502343813202997,0.0315372639282963,0.5796483876169972,0.13921448919192467,0.3705859937033025
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,36,5,10,0.9446166666666667,0.8415477207252275,0.9504501137009445,0.03118935907275868,0.5800712410621682,0.13919335305851877,0.3703788726387762
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_2_1124_025935_AdvLoss.pth,Prototypical,38,5,10,0.9417315789473685,0.8415983069777403,0.9505598961816292,0.0310572573983592,0.5796378856464166,0.1393801932834897,0.37092201053521257
