ModelDir,ModelName,FewShotClassifier,Way,Shot,Query,Accuracy,BayesThreshold,Average,Std,AverageOutlier,StdOutlier,MeanBetween
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,14,5,10,0.9758142857142857,0.8366466116386247,0.945578747936002,0.033735017377594656,0.5711969560634038,0.13714824956910324,0.37438179187259824
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,16,5,10,0.9712625,0.838134054545539,0.9460016644397906,0.03292230680652806,0.5711861222994936,0.13768651899743342,0.374815542140297
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,18,5,10,0.9686,0.837717872971314,0.9461622002329253,0.03267979956408519,0.5698554871287944,0.13751985949018916,0.3763067131041309
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,20,5,10,0.96597,0.8382263360809592,0.9465035237678515,0.032272689938629515,0.5695408492762483,0.1375575368409079,0.37696267449160326
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,22,5,10,0.9635181818181818,0.8382572148930177,0.9466294459019721,0.032005982036363886,0.5694401958970963,0.13743690127708708,0.3771892500048758
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,24,5,10,0.9618333333333333,0.8387885731861852,0.9469809917328655,0.03171927408294863,0.5697898034967086,0.1378245277399675,0.37719118823615694
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,26,5,10,0.9587615384615384,0.8393517331656281,0.9471657096147432,0.031350054998728796,0.5695002679009122,0.1378968885353092,0.377665441713831
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,28,5,10,0.9561714285714286,0.83982715770698,0.9472300628921387,0.031025767588348366,0.5706186969623046,0.13756019841038153,0.37661136592983413
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,30,5,10,0.95332,0.8403481252495766,0.9475257063015693,0.030770343121720948,0.5701921318814136,0.1380662412641197,0.3773335744201557
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,32,5,10,0.95216875,0.8400541698428001,0.9475662783667106,0.03065757234781074,0.569508820091027,0.13761315220571776,0.3780574582756836
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,34,5,10,0.9503470588235294,0.8401857269964779,0.9476631051357334,0.03048834235828303,0.5693779031084513,0.1377238008206714,0.3782852020272821
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,36,5,10,0.9484666666666667,0.8413181863705456,0.9479336100550272,0.030058630158680974,0.5697682182837864,0.13764515837158292,0.37816539177124076
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_9_1124_204303_AdvLoss.pth,Prototypical,38,5,10,0.9456315789473684,0.84151761511492,0.948088092343692,0.029893367105698933,0.5691469406581215,0.13781567759610927,0.3789411516855704
