ModelDir,ModelName,FewShotClassifier,Way,Shot,Query,Accuracy,BayesThreshold,Average,Std,AverageOutlier,StdOutlier,MeanBetween
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,2,5,10,0.9953,0.8407795506778659,0.9460009418395755,0.0432291469443836,0.5724096231444762,0.14748662710148103,0.3735913186950993
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,3,5,10,0.9930666666666667,0.8423595282847502,0.9463580866273249,0.040470716217062226,0.5851517022841447,0.14545255323564257,0.3612063843431802
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,4,5,10,0.9907,0.8416034267147331,0.9469824779210544,0.038899899662973005,0.584607256327803,0.14211126699386414,0.3623752215932514
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,5,5,10,0.98816,0.8401299833493453,0.947527069786631,0.03864648092137358,0.5849395782434638,0.14271464860550262,0.3625874915431673
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,6,5,10,0.9872333333333333,0.8383841995685212,0.94736674459482,0.03831336939947323,0.5816993867613497,0.14383236184779855,0.36566735783347026
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,7,5,10,0.9851714285714286,0.8374997474219632,0.9474423698470956,0.03801404124090882,0.584124076218613,0.14277334195456778,0.36331829362848267
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,8,5,10,0.982875,0.8398164011104675,0.948718529048955,0.03702399515220789,0.5866504805050163,0.14280102753186308,0.3620680485439387
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,9,5,10,0.9809555555555556,0.8385495576537294,0.9482807708424424,0.03696053272262864,0.5873154176155347,0.14355249008446608,0.3609653532269077
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,10,5,10,0.98032,0.8368040127283777,0.9481021861547414,0.03707118394036673,0.5861856628249481,0.14336289651676293,0.3619165233297933
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,12,5,10,0.9771166666666666,0.8391157202977996,0.9488698634162804,0.03563130094327927,0.5863857962992881,0.14285983086733414,0.3624840671169923
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,14,5,10,0.9742571428571428,0.8371093939245707,0.9487037684395571,0.03570499120374824,0.5863574028936394,0.14222936285721632,0.3623463655459177
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,16,5,10,0.970675,0.8380090236371269,0.9490951416882509,0.03501060994835546,0.58517720706228,0.14329839946358255,0.3639179346259709
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,18,5,10,0.9681222222222222,0.8372547538512034,0.9491779748743943,0.0348510683319819,0.5846662124597449,0.14297157567833993,0.36451176241464933
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,20,5,10,0.96583,0.8381293964746931,0.9495817434444254,0.03426233452542938,0.5839872584100463,0.14292828650679007,0.3655944850343791
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,22,5,10,0.9638181818181818,0.8377372385652079,0.9497021484264808,0.03414631727442011,0.5849015201860425,0.1426938216209399,0.36480062824043835
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,24,5,10,0.9621,0.8384131765405923,0.9500853561934383,0.033781283418114726,0.5855971686190099,0.1429115090620354,0.36448818757442836
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,26,5,10,0.9592923076923077,0.8386032745627515,0.950270685867853,0.03350489161587328,0.5842997750065726,0.1435907599548326,0.3659709108612804
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,28,5,10,0.9563285714285714,0.8395097961660164,0.9503331651996477,0.03299289206622089,0.5855575790760024,0.1430489205564371,0.36477558612364536
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,30,5,10,0.9535866666666667,0.8394800416540457,0.950622704639256,0.03290920542254039,0.5855226340529728,0.1435306105465229,0.36510007058628324
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,32,5,10,0.95330625,0.8393552087561866,0.9506924737951831,0.03273134968382609,0.5848726807166647,0.14306498354995267,0.3658197930785184
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,34,5,10,0.9509647058823529,0.8393102486566703,0.950777583260396,0.032587663483271405,0.58466066868002,0.14307184294189382,0.366116914580376
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,36,5,10,0.94825,0.840509505893525,0.951044302567847,0.032107863229582416,0.5849840006715429,0.14305875288838799,0.3660603018963041
modelsOmniglotAdvStd4,Resnet12_Omniglot_episodic_3_1124_052941_AdvLoss.pth,Prototypical,38,5,10,0.9464789473684211,0.8403191641925212,0.9511309980609652,0.03204374554741206,0.5846042217492724,0.1432627807033491,0.36652677631169284
